TransactionAmount,CustomerAge,TransactionDuration,AccountBalance,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster
0.11996768898037886,0.016129032258064557,0.5827586206896552,0.004119182025094207,0.0,0.0,0.0,1.0,2
0.03378586132318837,0.4193548387096775,0.5137931034482759,0.6230968612747149,0.0,1.0,0.0,0.0,1
0.2380748886051541,0.5967741935483871,0.18275862068965515,0.5693162614927734,0.0,1.0,0.0,0.0,1
0.287547228808922,0.4193548387096775,0.3103448275862069,0.028287783479445102,0.0,1.0,0.0,0.0,1
0.1963988847486776,0.25806451612903225,0.17586206896551726,0.049434217442799966,0.0,1.0,0.0,0.0,1
0.10647002110639184,0.0,0.5827586206896552,0.017710197260959057,0.0,0.0,0.0,1.0,2
0.21889152356880423,0.27419354838709675,0.46206896551724136,0.5684088046171406,1.0,0.0,0.0,0.0,1
0.050462516611512104,0.09677419354838712,0.6620689655172414,0.09937123321372829,0.0,0.0,0.0,1.0,2
0.0647940172499153,0.14516129032258068,0.5551724137931034,0.0018848215402030282,0.0,0.0,0.0,1.0,2
0.03836673007269979,0.33870967741935487,0.08275862068965517,0.4283976193709106,1.0,0.0,0.0,0.0,1
0.04021679651874821,0.04838709677419356,0.5482758620689655,0.08597044782660719,0.0,0.0,0.0,1.0,2
0.05518930609479636,0.6129032258064516,0.9206896551724139,0.49651603778784875,1.0,0.0,0.0,0.0,1
0.1280298095213279,0.5806451612903226,0.5586206896551724,0.5300475776278943,0.0,1.0,0.0,0.0,1
0.3242306589884566,0.7419354838709677,0.396551724137931,0.48537246735507916,1.0,0.0,0.0,0.0,1
0.02265419391823227,0.25806451612903225,0.46551724137931033,0.6606407048856135,1.0,0.0,0.0,0.0,1
0.6684211897751257,0.016129032258064557,0.2,0.11627076899912213,0.0,0.0,0.0,1.0,2
0.0009224274956354064,0.24193548387096775,0.06206896551724138,0.19567862313920928,0.0,1.0,0.0,0.0,1
0.4014852646116163,0.20967741935483875,0.4379310344827586,0.47709041093680477,1.0,0.0,0.0,0.0,1
0.13552388149151837,0.7258064516129032,0.35517241379310344,0.7312845421779235,1.0,0.0,0.0,0.0,1
0.18544440680615995,0.12903225806451613,0.6103448275862069,0.05156371624428471,0.0,0.0,0.0,1.0,2
0.01397191025874873,1.0,0.09999999999999999,0.24683095893320714,0.0,0.0,1.0,0.0,3
0.06234463350444276,0.7903225806451613,0.1724137931034483,0.44341166142582317,1.0,0.0,0.0,0.0,1
0.05530916955468119,0.30645161290322587,0.9344827586206896,0.6257916721002048,1.0,0.0,0.0,0.0,1
0.006139093728014175,0.30645161290322587,0.16551724137931034,0.41084740339617415,0.0,1.0,0.0,0.0,1
0.19044740339265706,0.04838709677419356,0.3620689655172414,0.01798310651392711,0.0,0.0,0.0,1.0,2
0.015175756312374599,0.16129032258064518,0.18275862068965515,0.10500015460376401,0.0,0.0,0.0,1.0,2
0.16655288323735573,0.6774193548387097,0.47586206896551725,0.04103116677444117,1.0,0.0,0.0,0.0,1
0.18233837975870965,0.9193548387096775,0.09655172413793102,0.15473820205233138,0.0,0.0,1.0,0.0,3
0.0853010917997759,0.5483870967741935,0.21724137931034482,0.39364269322445644,0.0,0.0,1.0,0.0,3
0.08873544049821507,0.09677419354838712,0.16551724137931034,0.04703718691057315,0.0,0.0,0.0,1.0,2
0.13651926935404018,0.3548387096774194,0.43448275862068964,0.3771296668490543,0.0,1.0,0.0,0.0,1
0.021486828048049612,0.09677419354838712,0.010344827586206896,0.05559551353320688,0.0,0.0,0.0,1.0,2
0.06314719754019334,0.5483870967741935,0.803448275862069,0.4882810346890515,0.0,1.0,0.0,0.0,1
0.18250514631159287,0.532258064516129,0.5344827586206897,0.3857115201314267,0.0,0.0,1.0,0.0,3
0.11473017692888969,0.12903225806451613,0.49999999999999994,0.3371524944309035,0.0,1.0,0.0,0.0,1
0.017302029861635877,0.8709677419354838,0.3482758620689655,0.2379432590742327,0.0,0.0,1.0,0.0,3
0.054475336790265005,0.8387096774193548,0.7344827586206897,0.08408697066696065,1.0,0.0,0.0,0.0,1
0.12820699898376633,0.1774193548387097,0.45172413793103444,0.48388356588876325,1.0,0.0,0.0,0.0,1
0.02532245876436407,0.016129032258064557,0.5724137931034483,0.09426191490877707,0.0,0.0,0.0,1.0,2
0.17288480079214114,0.8225806451612903,0.02413793103448276,0.3926854942682335,0.0,0.0,1.0,0.0,3
0.06141178309925215,0.5806451612903226,0.5413793103448277,0.05339946789417574,0.0,1.0,0.0,0.0,1
0.04394819813951065,0.7903225806451613,0.0,0.37426546407344624,1.0,0.0,0.0,0.0,1
0.15393595122078327,0.04838709677419356,0.2482758620689655,0.06457799222141411,0.0,0.0,0.0,1.0,2
0.26790525575214325,0.11290322580645162,0.5172413793103449,0.10026995161574379,0.0,0.0,0.0,1.0,2
0.5169294108450374,0.4032258064516129,0.5482758620689655,0.41102486162963126,1.0,0.0,0.0,0.0,1
0.049159652917111815,0.33870967741935487,0.08275862068965517,0.4080625190733992,1.0,0.0,0.0,0.0,1
0.04178023295202856,0.6612903225806451,0.506896551724138,0.39567942976754317,0.0,0.0,1.0,0.0,3
0.028136644344268703,0.8064516129032258,0.09310344827586207,0.9869151440436549,1.0,0.0,0.0,0.0,1
0.09308700523751204,0.935483870967742,0.2862068965517241,0.30968074994924966,0.0,0.0,1.0,0.0,3
0.27026083331161893,0.06451612903225812,0.2482758620689655,0.11459163768406251,0.0,0.0,0.0,1.0,2
0.005414701513927613,0.5806451612903226,0.5206896551724138,0.8832223995310802,1.0,0.0,0.0,0.0,1
0.10337441696849675,0.14516129032258068,0.25517241379310346,0.07359273604297717,0.0,0.0,0.0,1.0,2
0.055642702660447664,0.14516129032258068,0.21724137931034482,0.08784316994180177,0.0,0.0,0.0,1.0,2
0.07260077650676185,0.016129032258064557,0.8724137931034484,0.011462860814936606,0.0,0.0,0.0,1.0,2
0.16270682961148605,0.5,0.47586206896551725,0.6263482456505929,0.0,1.0,0.0,0.0,1
0.18023816348333638,0.3709677419354839,0.7000000000000001,0.635246028363741,0.0,1.0,0.0,0.0,1
0.07181384683534407,0.4193548387096775,0.5137931034482759,0.06515002614820184,0.0,1.0,0.0,0.0,1
0.08221591057143601,0.5,0.3793103448275862,0.6233213728276491,0.0,1.0,0.0,0.0,1
0.43242046017145686,0.7741935483870968,0.296551724137931,0.27908869819597576,0.0,0.0,1.0,0.0,3
0.2268233577403132,0.5967741935483871,0.35172413793103446,0.4624521232474319,0.0,0.0,1.0,0.0,3
0.057445866013497666,0.6290322580645161,0.13103448275862067,0.6979136558143788,1.0,0.0,0.0,0.0,1
0.17152982254996482,0.25806451612903225,0.2,0.6376948175473929,1.0,0.0,0.0,0.0,1
0.33100033874456053,0.467741935483871,0.3310344827586207,0.07641862397272521,1.0,0.0,0.0,0.0,1
0.40113088568673944,0.06451612903225812,0.044827586206896544,0.07687705774248929,0.0,0.0,0.0,1.0,2
0.091101440967246,0.12903225806451613,0.5482758620689655,0.06311866712734109,0.0,0.0,0.0,1.0,2
0.0036740756182088224,0.967741935483871,0.9379310344827586,0.380219053367875,0.0,0.0,1.0,0.0,3
0.0911431326054668,0.14516129032258068,0.07586206896551724,0.10831674143663197,0.0,0.0,0.0,1.0,2
0.016822576022096566,0.11290322580645162,0.5965517241379311,0.09703940513849138,0.0,0.0,0.0,1.0,2
0.06335044427651979,0.6774193548387097,0.3758620689655172,0.886792402098847,1.0,0.0,0.0,0.0,1
0.029111186387680118,0.19354838709677424,0.3172413793103448,0.587388097123429,1.0,0.0,0.0,0.0,1
0.22119498658050393,0.6129032258064516,0.5793103448275863,0.412633412965475,0.0,0.0,1.0,0.0,3
0.01818797717382807,0.22580645161290325,0.41379310344827586,0.5618119292264301,0.0,1.0,0.0,0.0,1
0.01848503009615134,0.7580645161290323,0.2655172413793103,0.6030837401204835,1.0,0.0,0.0,0.0,1
0.0016572426192771712,0.967741935483871,0.3379310344827586,0.5014593250940731,0.0,0.0,1.0,0.0,3
0.6993720196992991,0.04838709677419356,0.7758620689655172,0.0398460953138927,0.0,0.0,0.0,1.0,2
0.0723193579487714,0.5161290322580645,0.24482758620689654,0.14622289560750543,0.0,1.0,0.0,0.0,1
0.13271490736639133,0.16129032258064518,0.5482758620689655,0.1808104463746762,0.0,1.0,0.0,0.0,1
0.059853558120749405,0.16129032258064518,0.44482758620689655,0.6525435007938568,0.0,1.0,0.0,0.0,1
0.08903770487531594,0.6290322580645161,0.5551724137931034,0.41829325510831006,0.0,0.0,1.0,0.0,3
0.08769836099747243,0.8387096774193548,0.4551724137931034,0.8943323604499374,1.0,0.0,0.0,0.0,1
0.2191416733981291,0.532258064516129,0.22758620689655168,0.43559946601204297,0.0,0.0,1.0,0.0,3
0.21273158402167963,0.7419354838709677,0.06206896551724138,0.2043149238341196,0.0,0.0,1.0,0.0,3
0.6056544284336973,0.19354838709677424,0.1206896551724138,0.6893990215598311,1.0,0.0,0.0,0.0,1
0.1781848503009615,0.04838709677419356,0.8172413793103449,0.02423783705301027,0.0,0.0,0.0,1.0,2
0.30249889256585977,0.5645161290322581,0.29310344827586204,0.3743259611984884,0.0,1.0,0.0,0.0,1
0.42800635797482867,0.9838709677419355,0.0896551724137931,0.2647804559332219,0.0,0.0,1.0,0.0,3
0.13195924642363915,0.03225806451612906,0.7862068965517242,0.008016541258367088,0.0,0.0,0.0,1.0,2
0.011751830523490632,0.7096774193548387,0.22413793103448276,0.2375191070086592,0.0,0.0,1.0,0.0,3
0.13878625218229668,0.33870967741935487,0.296551724137931,0.4758589583470572,0.0,1.0,0.0,0.0,1
0.1950908095994997,0.9193548387096775,0.09310344827586207,0.08660902859094131,0.0,0.0,1.0,0.0,3
0.17671522005367798,0.967741935483871,0.2068965517241379,0.32947070393110317,0.0,0.0,1.0,0.0,3
0.42217995153347054,0.03225806451612906,0.19655172413793104,0.6142387377879832,0.0,0.0,0.0,1.0,2
0.004987362222164318,0.09677419354838712,0.26206896551724135,0.037990177955654264,0.0,0.0,0.0,1.0,2
0.07051619459572138,0.532258064516129,0.36551724137931035,0.7562402784481009,1.0,0.0,0.0,0.0,1
0.17708002188811006,0.4032258064516129,0.09310344827586207,0.4794666035704059,0.0,1.0,0.0,0.0,1
0.14758318784688745,0.14516129032258068,0.40344827586206894,0.1309601431496417,0.0,1.0,0.0,0.0,1
0.05249498397477655,0.8064516129032258,0.3586206896551724,0.5891089042357399,1.0,0.0,0.0,0.0,1
0.04722620319462178,0.0,0.5724137931034483,0.2559176271145426,0.0,0.0,0.0,1.0,2
0.3412929619303228,0.12903225806451613,0.8758620689655173,0.36877635826128574,0.0,1.0,0.0,0.0,1
0.1669176850717878,0.5161290322580645,0.37241379310344824,0.02268642189081748,0.0,1.0,0.0,0.0,1
0.021497250957604814,0.16129032258064518,0.13103448275862067,0.03417079279465797,0.0,0.0,0.0,1.0,2
0.03714203819996352,0.8064516129032258,0.09999999999999999,0.15409827690744077,0.0,0.0,1.0,0.0,3
0.2433071892018657,0.5806451612903226,0.1206896551724138,0.25634581232178555,0.0,0.0,1.0,0.0,3
0.12254214764051384,0.16129032258064518,0.2068965517241379,0.04820343704333073,0.0,0.0,0.0,1.0,2
0.08289339969252416,0.0,0.3103448275862069,0.013658234263689492,0.0,0.0,0.0,1.0,2
0.026354326810329103,0.19354838709677424,0.13103448275862067,0.635365678233269,1.0,0.0,0.0,0.0,1
0.02951246840555541,0.6612903225806451,0.1586206896551724,0.19718164060136834,0.0,1.0,0.0,0.0,1
0.01040206373609193,0.4032258064516129,0.4413793103448276,0.36392852197457237,0.0,1.0,0.0,0.0,1
0.026130234254892252,0.29032258064516125,0.25517241379310346,0.10592105528496164,1.0,0.0,0.0,0.0,1
0.03836673007269979,0.5645161290322581,0.41724137931034483,0.26580420172699126,0.0,0.0,1.0,0.0,3
0.06219871277066993,0.24193548387096775,0.14827586206896554,0.6586584157550648,1.0,0.0,0.0,0.0,1
0.6466320973499752,0.0,0.4103448275862069,0.04406140054877615,0.0,0.0,0.0,1.0,2
0.060619641973056776,0.4032258064516129,0.8172413793103449,0.16935766841391328,0.0,1.0,0.0,0.0,1
1.0,0.19354838709677424,0.5206896551724138,0.7386692245747389,1.0,0.0,0.0,0.0,1
0.2041326836386377,0.7419354838709677,0.2379310344827586,0.13933899496798358,0.0,0.0,1.0,0.0,3
0.0812986945305782,0.4516129032258065,0.5172413793103449,0.5211390398702943,0.0,1.0,0.0,0.0,1
0.2223936211793522,0.5,0.5275862068965518,0.5479964024376309,0.0,1.0,0.0,0.0,1
0.23108632774839097,0.0,0.4379310344827586,0.05195358660566764,0.0,0.0,0.0,1.0,2
0.05289626599265185,0.20967741935483875,0.05517241379310345,0.3994154633340369,1.0,0.0,0.0,0.0,1
0.035078302108033456,0.30645161290322587,0.33448275862068966,0.17912997067906009,0.0,1.0,0.0,0.0,1
0.16990906011413087,0.6129032258064516,0.5827586206896552,0.5424582267351584,0.0,1.0,0.0,0.0,1
0.08249732912942648,0.24193548387096775,0.3103448275862069,0.3562581587095022,1.0,0.0,0.0,0.0,1
0.02905907183990411,0.14516129032258068,0.4551724137931034,0.2316885285351495,0.0,0.0,0.0,1.0,2
0.1501003205044688,0.14516129032258068,0.0896551724137931,0.004004909677792313,0.0,0.0,0.0,1.0,2
0.12789431169711024,0.09677419354838712,0.33448275862068966,0.04375958711384349,0.0,0.0,0.0,1.0,2
0.07917242098131692,0.33870967741935487,0.5724137931034483,0.158542126836928,0.0,1.0,0.0,0.0,1
0.05945748755765171,0.3709677419354839,0.03793103448275863,0.02472786376585193,0.0,1.0,0.0,0.0,1
0.19439247465930112,0.6935483870967742,0.2379310344827586,0.5606308909075511,1.0,0.0,0.0,0.0,1
0.2628501446178701,0.6774193548387097,0.5448275862068966,0.24904044837780323,0.0,1.0,0.0,0.0,1
0.0656434843786643,0.4516129032258065,0.23103448275862065,0.40547593088270684,0.0,1.0,0.0,0.0,1
0.42728196576074207,0.467741935483871,0.5896551724137932,0.5849211588022645,1.0,0.0,0.0,0.0,1
0.5141360710842431,0.8064516129032258,0.40344827586206894,0.9935321851427129,1.0,0.0,0.0,0.0,1
0.004226489824634546,0.7258064516129032,0.43103448275862066,0.06756117267627182,0.0,0.0,1.0,0.0,3
0.10278552257862782,0.5645161290322581,0.06896551724137931,0.329647489974282,0.0,0.0,1.0,0.0,3
0.33233968262240404,0.6451612903225806,0.27586206896551724,0.5275201421816877,0.0,0.0,1.0,0.0,3
0.006910389035099148,0.12903225806451613,0.1896551724137931,0.010655560290762627,0.0,0.0,0.0,1.0,2
0.22505146311592883,0.5,0.7931034482758621,0.1353152639624004,0.0,1.0,0.0,0.0,1
0.1953826510670454,0.532258064516129,0.19310344827586207,0.36258279703752305,0.0,1.0,0.0,0.0,1
0.33479427782265414,0.5161290322580645,0.28965517241379307,0.5619651886098702,1.0,0.0,0.0,0.0,1
0.04074315345128592,0.5483870967741935,0.9724137931034483,0.45504525857143435,0.0,0.0,1.0,0.0,3
0.07267894832842588,0.5,0.6586206896551724,0.3332437079629005,0.0,1.0,0.0,0.0,1
0.26043202960106315,0.20967741935483875,0.9862068965517242,0.5904351356547202,0.0,1.0,0.0,0.0,1
0.005112437136826745,0.09677419354838712,0.13448275862068965,0.028874605592354236,0.0,0.0,0.0,1.0,2
0.06272506970320764,0.08064516129032262,0.2586206896551724,0.6236769614848415,0.0,0.0,0.0,1.0,2
0.3013419496052323,0.6612903225806451,0.5862068965517242,0.4284460170709443,0.0,0.0,1.0,0.0,3
0.06203715767256429,0.25806451612903225,0.041379310344827586,0.014639632069929302,0.0,1.0,0.0,0.0,1
0.14626468978815438,0.3709677419354839,0.5448275862068966,0.34937761902137165,1.0,0.0,0.0,0.0,1
0.021971493342366522,0.04838709677419356,0.3172413793103448,0.02616971191269055,0.0,0.0,0.0,1.0,2
0.04000833832764416,0.7903225806451613,0.8586206896551725,0.7534594272669954,1.0,0.0,0.0,0.0,1
0.011637178518383407,0.7096774193548387,0.1206896551724138,0.26131397066830503,0.0,0.0,1.0,0.0,3
0.29627120410662633,0.532258064516129,0.49999999999999994,0.49628278776129714,0.0,0.0,1.0,0.0,3
0.013383015868879798,0.6451612903225806,0.6931034482758621,0.31686108650147815,0.0,0.0,1.0,0.0,3
0.05507465408968913,0.532258064516129,0.6793103448275862,0.3940278582538917,0.0,1.0,0.0,0.0,1
0.38201526956249837,0.5483870967741935,0.28965517241379307,0.6940868765603218,1.0,0.0,0.0,0.0,1
0.18234359121348723,0.04838709677419356,0.6379310344827587,0.013122498611927078,0.0,0.0,0.0,1.0,2
0.5997967532636735,0.7580645161290323,0.3275862068965517,0.06713903718153305,1.0,0.0,0.0,0.0,1
0.095583292075983,0.016129032258064557,0.7862068965517242,0.05438086570041556,0.0,0.0,0.0,1.0,2
0.14488365427209005,0.1774193548387097,0.3896551724137931,0.4425089098821382,1.0,0.0,0.0,0.0,1
0.24495922036636528,0.3548387096774194,0.2689655172413793,0.5661751163225277,1.0,0.0,0.0,0.0,1
0.13624306225082733,0.5645161290322581,0.25517241379310346,0.33780250242996784,0.0,0.0,1.0,0.0,3
0.1901034473773354,0.06451612903225812,0.28965517241379307,0.05193610965843323,0.0,0.0,0.0,1.0,2
0.109878312530943,0.6290322580645161,0.43448275862068964,0.46774494949834444,0.0,0.0,1.0,0.0,3
0.011063918492847278,0.6451612903225806,0.7931034482758621,0.7992335686447435,1.0,0.0,0.0,0.0,1
0.03299893165177059,0.0,0.6517241379310346,0.5367298211839423,0.0,0.0,0.0,1.0,2
0.16760038564765356,0.7258064516129032,0.5413793103448277,0.8419344560703489,1.0,0.0,0.0,0.0,1
0.006175573911457383,0.9193548387096775,0.40344827586206894,0.10950181289718044,0.0,0.0,1.0,0.0,3
0.3347213174557678,0.4193548387096775,0.06206896551724138,0.20447490512034225,0.0,1.0,0.0,0.0,1
0.10953956797039892,0.14516129032258068,0.4689655172413793,0.07671304331459716,0.0,0.0,0.0,1.0,2
0.16332178127524297,0.5967741935483871,0.5620689655172414,0.11999335876005093,0.0,0.0,1.0,0.0,3
0.051853975037131614,0.12903225806451613,0.41724137931034483,0.021217013942570754,0.0,0.0,0.0,1.0,2
0.05996299867107903,0.5645161290322581,0.35517241379310344,0.39174106692729727,0.0,0.0,1.0,0.0,3
0.017380201683299894,0.08064516129032262,0.21379310344827585,0.025397365282985387,0.0,0.0,0.0,1.0,2
0.25970242593219894,0.24193548387096775,0.07586206896551724,0.3872985613783665,1.0,0.0,0.0,0.0,1
0.0513588868332595,0.14516129032258068,0.2793103448275862,0.0467743605117788,0.0,0.0,0.0,1.0,2
0.0008390442191937881,0.7580645161290323,0.4724137931034483,0.4830823150770935,0.0,0.0,1.0,0.0,3
0.04099330328061078,0.6612903225806451,0.29310344827586204,0.37129169428248393,0.0,1.0,0.0,0.0,1
0.10111785704979544,0.33870967741935487,0.0,0.19407208837420029,0.0,1.0,0.0,0.0,1
0.014837011751830524,0.5645161290322581,0.603448275862069,0.17555660715990198,0.0,1.0,0.0,0.0,1
0.054860984443807485,0.09677419354838712,0.2689655172413793,0.08956330486383443,0.0,0.0,0.0,1.0,2
0.38412590874742686,0.19354838709677424,0.08275862068965517,0.48635050420992776,1.0,0.0,0.0,0.0,1
0.12382416551580373,0.0,0.6896551724137931,0.02516545963699036,0.0,0.0,0.0,1.0,2
0.2133309013211038,0.7580645161290323,0.27241379310344827,0.7795323437796184,1.0,0.0,0.0,0.0,1
0.03922662011100399,0.04838709677419356,0.506896551724138,0.06272207486317567,0.0,0.0,0.0,1.0,2
0.037777835682830864,0.7419354838709677,0.017241379310344827,0.8026987095291039,1.0,0.0,0.0,0.0,1
0.020246501810980536,0.12903225806451613,0.4586206896551724,0.028049828120945853,0.0,0.0,0.0,1.0,2
0.6824556374912056,0.08064516129032262,0.44482758620689655,0.07781812413203432,0.0,0.0,0.0,1.0,2
0.3799775907444563,0.8064516129032258,0.27586206896551724,0.6067458327563701,1.0,0.0,0.0,0.0,1
0.07151679391302082,0.25806451612903225,0.13793103448275862,0.293733707788131,0.0,1.0,0.0,0.0,1
0.26289183625609086,0.1774193548387097,0.17586206896551726,0.4109294106101202,0.0,1.0,0.0,0.0,1
0.19345441279933295,0.09677419354838712,0.16551724137931034,0.07298574822172063,0.0,0.0,0.0,1.0,2
0.22413945852984862,0.29032258064516125,0.6724137931034483,0.017050106407721047,1.0,0.0,0.0,0.0,1
0.11989472861349244,0.27419354838709675,0.1586206896551724,0.046395245194847806,0.0,1.0,0.0,0.0,1
0.06329311827396616,0.5483870967741935,0.44827586206896547,0.3883673439207784,0.0,0.0,1.0,0.0,3
0.05139015556192511,0.03225806451612906,0.5827586206896552,0.029035259068855148,0.0,0.0,0.0,1.0,2
0.061125153086484085,0.09677419354838712,0.08620689655172413,0.05355272727761594,0.0,0.0,0.0,1.0,2
0.12735753185501733,0.19354838709677424,0.32068965517241377,0.6088907919342544,1.0,0.0,0.0,0.0,1
0.16763686583109674,0.435483870967742,0.006896551724137931,0.2884691135289048,0.0,1.0,0.0,0.0,1
0.5693358000885947,0.6451612903225806,0.0034482758620689655,0.0866943967562786,0.0,0.0,1.0,0.0,3
0.14746853584178024,0.3548387096774194,0.30344827586206896,0.12822163995606567,0.0,1.0,0.0,0.0,1
0.18051958204132681,0.19354838709677424,0.1724137931034483,0.4205027445529061,0.0,1.0,0.0,0.0,1
0.1987440393985981,0.7419354838709677,0.5310344827586208,0.3971212779143818,0.0,0.0,1.0,0.0,3
0.20240769210725174,0.935483870967742,0.11379310344827585,0.5240126533097978,0.0,0.0,1.0,0.0,3
0.01509237303593298,0.09677419354838712,0.48620689655172417,0.10406715449755795,0.0,0.0,0.0,1.0,2
0.024228053261067826,0.7903225806451613,0.4827586206896552,0.1841250166367094,0.0,0.0,1.0,0.0,3
0.18155666154206945,0.6290322580645161,0.4068965517241379,0.21333370079735214,0.0,0.0,1.0,0.0,3
0.16619850431247885,0.8870967741935485,0.24482758620689654,0.4302226159763497,0.0,0.0,1.0,0.0,3
0.038403210256143,0.12903225806451613,0.22758620689655168,0.01765642203869934,0.0,0.0,0.0,1.0,2
0.20291841467545665,0.14516129032258068,0.30689655172413793,0.6484774218007441,0.0,1.0,0.0,0.0,1
0.11327096959116137,0.016129032258064557,0.1206896551724138,0.08760521458330253,0.0,0.0,0.0,1.0,2
0.10401021445136409,0.04838709677419356,0.4827586206896552,0.04068028344919654,0.0,0.0,0.0,1.0,2
0.029231049847564947,0.4193548387096775,0.22413793103448276,0.33572409008962983,1.0,0.0,0.0,0.0,1
0.12960366886416344,0.7580645161290323,0.06551724137931035,0.1988701825803234,0.0,0.0,1.0,0.0,3
0.07416942439481981,0.24193548387096775,0.46551724137931033,0.520475588065665,0.0,1.0,0.0,0.0,1
0.5318133256898663,0.16129032258064518,0.2655172413793103,0.06845316917550485,0.0,0.0,0.0,1.0,2
0.04381791177007061,0.6451612903225806,0.8206896551724138,0.3503939707220803,0.0,0.0,1.0,0.0,3
0.837631914949058,0.20967741935483875,0.503448275862069,0.4118335065343617,0.0,1.0,0.0,0.0,1
0.17381243974255411,0.6774193548387097,0.30344827586206896,0.45101883880473814,0.0,0.0,1.0,0.0,3
0.1731922766240196,0.5967741935483871,0.4586206896551724,0.09113690230520935,0.0,0.0,1.0,0.0,3
0.1232769627641556,0.06451612903225812,0.017241379310344827,0.047888851993111395,0.0,0.0,0.0,1.0,2
0.21759908278395915,0.14516129032258068,0.41379310344827586,0.09528767727338114,0.0,0.0,0.0,1.0,2
0.16625061886025483,0.5161290322580645,0.4827586206896552,0.6835187010057312,1.0,0.0,0.0,0.0,1
0.20003648018344322,0.3870967741935484,0.5586206896551724,0.03841836316289725,0.0,1.0,0.0,0.0,1
0.4275269041352894,0.6935483870967742,0.5103448275862069,0.39817527227067223,1.0,0.0,0.0,0.0,1
0.24728874065195297,0.6129032258064516,0.13793103448275862,0.13829239470475388,0.0,1.0,0.0,0.0,1
0.2827005758657529,0.4032258064516129,0.2827586206896551,0.3973014249089519,1.0,0.0,0.0,0.0,1
0.04145191130103968,0.8870967741935485,0.22758620689655168,0.421552705767527,0.0,0.0,1.0,0.0,3
0.02396226906741017,0.6290322580645161,0.14482758620689656,0.16591739856984797,0.0,1.0,0.0,0.0,1
0.17069598978554865,0.6935483870967742,0.15172413793103445,0.7047397480899714,1.0,0.0,0.0,0.0,1
0.2321859447064648,0.5483870967741935,0.5206896551724138,0.04145666322057118,1.0,0.0,0.0,0.0,1
0.028991322927795295,0.8709677419354838,0.4827586206896552,0.2412087594459539,0.0,0.0,1.0,0.0,3
0.08241915730776245,0.16129032258064518,0.020689655172413793,0.09483999854806902,0.0,0.0,0.0,1.0,2
0.05259921307032858,0.7419354838709677,0.22413793103448276,0.9604389133640839,1.0,0.0,0.0,0.0,1
0.43092477265028534,0.29032258064516125,0.8793103448275862,0.6519546621101129,0.0,1.0,0.0,0.0,1
0.032159887432576806,0.903225806451613,0.29310344827586204,0.4647147157240094,0.0,0.0,1.0,0.0,3
0.014044870625635147,0.9838709677419355,0.3172413793103448,0.22984605498247604,0.0,0.0,1.0,0.0,3
0.09040831748182504,1.0,0.18620689655172412,0.32346938912691897,0.0,0.0,1.0,0.0,3
0.09164343226411653,0.32258064516129037,0.3275862068965517,0.6086077998271128,0.0,1.0,0.0,0.0,1
0.04593376240977669,0.4516129032258065,0.5655172413793104,0.16578094394336396,0.0,1.0,0.0,0.0,1
0.29583344190530786,0.5645161290322581,0.013793103448275862,0.24724637252516343,0.0,0.0,1.0,0.0,3
0.07183990410923209,0.8064516129032258,0.32413793103448274,0.2740116450243803,0.0,0.0,1.0,0.0,3
0.23799150532871252,0.16129032258064518,0.6310344827586207,0.48286855856861116,0.0,1.0,0.0,0.0,1
0.05271907653021341,0.7741935483870968,0.4689655172413793,0.4321739843540991,0.0,0.0,1.0,0.0,3
0.15652604424525107,0.4193548387096775,0.1413793103448276,0.5239245963833475,1.0,0.0,0.0,0.0,1
0.1384579305313078,0.5806451612903226,0.4206896551724138,0.44902646682001573,0.0,1.0,0.0,0.0,1
0.1799411105610131,0.1774193548387097,0.13793103448275862,0.1338014914557894,0.0,1.0,0.0,0.0,1
0.2143262891836256,0.3709677419354839,0.2689655172413793,0.7398892499297561,1.0,0.0,0.0,0.0,1
0.05782109075748495,0.27419354838709675,0.3482758620689655,0.6041047971531399,1.0,0.0,0.0,0.0,1
0.1647392969747505,0.5645161290322581,0.26206896551724135,0.30722053353086765,0.0,1.0,0.0,0.0,1
0.1356906480444016,0.30645161290322587,0.4551724137931034,0.4996712989539375,0.0,1.0,0.0,0.0,1
0.04799749850170675,0.1774193548387097,0.46206896551724136,0.420245967866616,0.0,1.0,0.0,0.0,1
0.13643588607759857,0.7258064516129032,0.37241379310344824,0.9065339583806669,1.0,0.0,0.0,0.0,1
0.033478385491309895,0.903225806451613,0.7586206896551725,0.08402311259052724,0.0,0.0,1.0,0.0,3
0.13200093806185997,0.16129032258064518,0.2586206896551724,0.18122317120551953,0.0,1.0,0.0,0.0,1
0.21263777783568283,0.04838709677419356,0.396551724137931,0.07538748408589517,0.0,0.0,0.0,1.0,2
0.0915548375328973,0.6290322580645161,0.27241379310344827,0.24378929792414203,0.0,0.0,1.0,0.0,3
0.10381739062459285,0.6290322580645161,0.4551724137931034,0.40104149161711505,1.0,0.0,0.0,0.0,1
0.02647940172499153,0.7258064516129032,0.4241379310344827,0.28170889590058035,0.0,0.0,1.0,0.0,3
0.22701097011230686,0.6129032258064516,0.4275862068965517,0.2487487177970443,0.0,0.0,1.0,0.0,3
0.03880970372879589,0.7419354838709677,0.5241379310344828,0.42025134538884196,0.0,0.0,1.0,0.0,3
0.09512468405555409,0.08064516129032262,0.013793103448275862,0.07734221341503583,0.0,0.0,0.0,1.0,2
